280,1690,-1795,41,241,-252,-4,-16,19
-1556,637,2590,-215,94,374,15,-3,-25
1970,-1629,2345,282,-237,335,-14,13,-29
624,-2660,-1245,92,-377,-177,-6,27,12
2472,-1297,-1889,352,-187,-272,-21,11,21
1475,-2024,-2192,216,-292,-316,-19,18,22
2316,-1953,720,327,-284,103,-25,21,-5
-1493,692,-3102,-213,100,-443,14,-7,27
1825,1169,2010,263,164,287,-18,-10,-16
132,-416,2718,18,-59,390,-2,7,-26
-3328,-231,203,-477,-34,36,31,4,-4
-1458,911,-2505,-208,128,-357,16,-9,26
-232,2726,-1244,-34,389,-177,-3,-28,9
-2076,-2126,878,-297,-304,128,21,23,-10
3071,-1789,-978,444,-255,-139,-32,15,6
470,1352,2371,69,192,338,-1,-14,-19
-366,2757,334,-51,394,48,3,-23,-2
142,3704,-779,23,528,-111,-4,-35,6
-2560,678,-902,-365,96,-128,26,-4,10
-799,-1439,1718,-115,-205,245,2,16,-16
252,-205,2964,36,-31,420,-3,2,-29
1111,-2850,-712,159,-409,-107,-10,28,8
-460,2649,-1121,-67,382,-159,7,-32,15
3050,-961,419,434,-142,58,-31,13,-4
-690,583,3314,-98,86,474,8,-6,-34
1533,1358,-2236,218,195,-319,-15,-12,23
2116,1539,1334,296,223,196,-23,-12,-16
-480,-2566,1780,-70,-372,250,5,19,-14
-157,-2633,1171,-20,-380,163,0,30,-8
-551,2588,-222,-81,366,-28,11,-23,-1
-2411,917,589,-341,131,85,24,-8,-6
-889,-2793,-844,-130,-400,-122,12,24,8
1520,-2712,-490,219,-383,-68,-12,27,6
-1591,-1155,1957,-228,-169,282,14,15,-18
-2439,1395,-500,-347,199,-73,28,-12,5
-1337,172,-2489,-187,23,-355,18,3,23
316,-2188,1642,42,-313,230,-3,21,-17
-165,1828,-2025,-19,258,-292,1,-16,18
-1747,1095,1978,-244,154,284,18,-12,-25
-2666,540,-1200,-379,80,-168,25,1,8
1683,-834,-1770,240,-119,-252,-16,5,18
-2653,450,-388,-382,65,-56,31,3,7
2146,-2673,-252,307,-382,-35,-25,26,-1
-496,-2646,1797,-73,-379,258,3,24,-16
1530,360,-3009,217,48,-423,-15,-1,30
-640,-802,-2660,-88,-114,-376,7,7,28
-811,1540,-2260,-116,218,-322,1,-12,22
-2796,1328,-710,-396,191,-100,27,-13,7
129,472,2813,24,63,404,4,-2,-26
-1420,-2470,-1046,-201,-355,-153,21,18,6
2451,808,-944,347,115,-138,-24,-6,11
-40,2324,-1830,-3,330,-266,-1,-17,18
-82,3079,1442,-10,440,210,0,-26,-10
2698,-1471,-783,379,-209,-112,-26,16,9
2894,-1493,-387,412,-213,-57,-28,14,-3
1417,2516,-12,198,358,2,-17,-23,-2
747,2897,-1186,106,417,-165,-7,-33,15
-4,2281,-2417,-4,328,-340,6,-23,31
1737,-1461,2393,243,-202,335,-13,18,-30
-902,1843,-2360,-130,264,-337,11,-15,25
-1582,20,-1857,-227,-1,-263,14,-1,23
-1830,629,-1964,-258,85,-278,10,-8,17
-2085,1038,-866,-292,149,-127,21,-10,8
-1186,2355,1683,-169,335,243,11,-23,-16
-2259,248,-2209,-324,35,-314,22,0,21
-1283,-2116,1398,-186,-301,202,7,19,-21
-645,-3178,1278,-90,-449,181,6,26,-15
-1736,-2087,-1254,-249,-297,-181,17,19,14
183,-1786,-1791,26,-249,-259,-1,19,17
2465,-1286,-188,355,-185,-26,-24,12,4
234,-1280,-2961,29,-180,-419,-2,13,25
1084,1772,-2323,151,254,-331,-10,-15,23
-33,-757,2842,-7,-110,407,1,7,-27
-62,223,-2854,-6,30,-407,4,-2,29
-1939,-2234,-470,-276,-318,-65,18,23,6
-1064,-2485,1011,-154,-357,141,10,28,-5
-2793,-281,1074,-400,-36,156,25,2,-9
-2153,1885,362,-301,274,50,19,-19,0
-1097,2219,-1431,-157,314,-207,11,-22,12
1795,-2653,694,256,-382,99,-18,29,-6
-1706,2021,-841,-238,287,-120,17,-25,10
-163,-1743,1795,-26,-252,258,1,17,-17
1425,1729,977,202,243,138,-13,-17,-10
648,2109,-994,90,303,-143,-3,-19,14
-1738,468,1971,-249,65,278,18,0,-20
1045,1218,2731,148,175,394,-8,-11,-27
-540,1940,-2022,-77,280,-283,5,-21,17
-2979,1549,-239,-430,222,-34,27,-21,0
-2598,-2175,-183,-374,-314,-26,21,19,2
-1391,2880,-1142,-195,410,-163,9,-28,12
-1253,-1245,2513,-182,-173,362,12,13,-22
771,75,2400,104,11,342,-7,4,-25
468,988,-2854,67,143,-403,1,-13,25
-1290,2001,1041,-180,286,148,12,-22,-8
11,-1463,2584,-4,-215,375,0,13,-30
1672,-2459,-1046,233,-348,-149,-21,24,15
-1973,2358,-291,-279,338,-37,21,-23,1
327,-2775,2079,49,-396,298,-4,32,-24
-2260,400,-2962,-327,56,-422,22,-8,28
-431,-282,3083,-61,-39,440,1,5,-24
-2378,1821,-1219,-331,261,-174,14,-22,18
187,2556,-1007,26,368,-146,-2,-24,10
1417,-2451,289,199,-350,40,-19,25,-3
-2105,292,2336,-295,42,329,22,-1,-23
1397,2026,1405,200,289,200,-8,-19,-11
2364,323,-382,341,49,-58,-21,-6,4
-256,-3019,633,-36,-430,90,2,35,-5
3025,-164,1078,429,-21,153,-29,1,-9
2723,-2091,-29,388,-297,-3,-29,16,-2
197,709,2512,30,108,362,-6,-5,-25
-1843,874,1771,-261,131,253,17,-12,-17
2707,-769,818,382,-107,112,-26,9,-4
164,-239,3326,20,-36,474,-5,-2,-35
-1484,-1867,1429,-211,-271,204,12,18,-16
-1091,-1732,-2881,-154,-248,-411,8,15,29
2142,1579,-1231,306,223,-177,-19,-18,6
-2977,300,945,-425,44,133,30,3,-7
1742,1775,-36,244,253,-7,-17,-17,5
-1594,-2674,495,-230,-382,74,13,21,-1
-1665,2225,-1776,-240,314,-250,17,-21,17
142,2432,-376,18,351,-52,-2,-16,2
-950,1633,1739,-139,229,248,9,-16,-17
-2816,-480,-893,-404,-71,-131,31,6,8
-455,932,2810,-69,135,403,3,-13,-27
-3730,366,-606,-532,55,-86,37,-3,4
252,-2577,-244,36,-367,-35,-6,26,3
801,-2233,-1237,112,-315,-174,-8,27,13
2442,-462,1909,350,-65,270,-22,5,-12
-2324,1403,-1040,-332,203,-139,22,-13,12
-2533,1295,-1541,-361,183,-221,25,-11,17
-1512,-932,1936,-216,-134,276,18,9,-18
2274,1583,-1494,319,227,-214,-21,-17,14
-2158,-1734,-2643,-302,-242,-377,26,15,26
687,954,2298,94,130,329,-12,-8,-28
-2296,571,-1404,-334,81,-198,24,-5,13
-431,2980,489,-55,424,64,4,-33,-4
-2237,-2695,-582,-316,-385,-83,21,32,5
-1619,759,-2656,-225,114,-380,19,-12,26
945,447,3126,130,61,444,-12,-9,-31
2412,-1076,1127,344,-158,158,-28,8,-7
77,3074,-1824,14,438,-257,0,-30,21
1306,1552,-1954,187,222,-281,-16,-13,18
808,2843,1357,116,408,190,-9,-28,-10
-105,-919,2898,-15,-129,418,1,13,-28
994,1043,-1978,140,151,-279,-9,-9,20
3077,70,482,442,10,68,-32,-1,-6
-2772,1,-1392,-397,-2,-201,30,2,13
1297,-2205,120,184,-321,17,-9,20,0
-3102,-5,-1354,-444,3,-194,30,-1,12
-1621,-2313,374,-235,-329,52,18,20,-3
1902,-240,2425,266,-34,348,-19,1,-25
-1803,-1696,-543,-257,-238,-74,21,18,4
2854,-216,1608,404,-28,229,-30,6,-13
1502,-1352,-2578,211,-192,-364,-15,19,16
1559,-2311,-45,220,-328,-6,-17,22,5
-402,2270,-796,-58,325,-110,7,-21,3
-1370,-11,-2620,-196,3,-373,13,4,31
-953,3009,1273,-138,429,181,8,-33,-15
1782,-1172,-2352,255,-164,-337,-20,11,27
2237,418,2402,322,59,341,-21,-8,-24
2252,1657,1721,320,238,247,-20,-18,-15
-1315,-2410,1308,-189,-340,189,10,26,-18
48,244,-2745,2,35,-388,3,-3,29
1665,2253,-689,237,317,-98,-17,-21,5
1117,-1998,-2158,161,-285,-308,-9,21,22
-1209,2307,-403,-172,324,-58,11,-24,2
-2058,1700,1773,-291,243,254,20,-17,-18
-995,-1138,-2951,-138,-163,-418,8,13,27
785,-983,2672,116,-146,383,-7,10,-26
-1923,-330,-1677,-271,-41,-241,16,4,16
1401,1896,937,197,268,131,-16,-15,-10
-572,2692,1022,-83,384,149,1,-24,-10
1741,1338,-1868,253,193,-269,-17,-10,17
1566,2188,350,225,312,48,-16,-21,-4
-1734,-1324,-1866,-244,-188,-269,17,13,17
3149,-129,-952,449,-16,-132,-32,-1,11
2091,-1276,-782,293,-179,-108,-21,10,11
1814,2072,315,260,295,47,-18,-21,-6
-1036,-1282,1829,-147,-189,265,10,14,-18
-2434,-333,-1071,-347,-45,-155,23,2,7
2813,315,265,397,43,35,-29,-3,-2
704,-541,-2684,100,-81,-383,-8,2,25
180,-1863,-2277,28,-266,-326,-2,12,22
-537,478,-3146,-73,72,-449,1,-3,29
-2275,1286,1169,-326,182,165,21,-16,-13
-3153,-167,839,-452,-22,117,31,5,-8
-2659,-1005,-62,-379,-143,-11,33,14,0
-2857,1552,-245,-403,219,-34,26,-15,-2
-2420,1189,-1497,-348,165,-213,22,-10,13
-996,-2088,1463,-141,-296,209,10,21,-13
785,-2777,-89,111,-396,-11,-10,22,2
-3064,52,457,-439,3,58,29,0,-1
-2003,1537,-2027,-286,222,-283,18,-14,20
-2744,192,516,-390,27,75,28,-1,-8
2627,428,1268,377,62,183,-26,-4,-11
2370,516,-2130,335,71,-306,-25,-4,20
-167,2752,-190,-23,391,-27,1,-24,0
-2333,-1758,399,-332,-254,59,23,10,-4
115,1289,-2001,17,186,-285,0,-12,22
-1645,320,-2350,-235,48,-336,15,1,23
168,539,-2987,26,80,-429,4,-6,30
550,109,2265,77,14,323,-1,-1,-15
2314,-1485,1355,330,-206,194,-21,21,-13
-2350,1553,904,-337,226,132,17,-17,-9
-1292,2795,-539,-184,402,-74,12,-30,8
-770,-1190,-2785,-108,-172,-397,7,9,30
-2348,-1197,1425,-336,-172,211,23,14,-13
1914,787,1936,275,112,273,-19,-8,-16
-20,934,-2534,-2,133,-361,0,-9,24
-1896,-1410,1509,-269,-201,214,14,14,-11
-3039,-1083,-1197,-436,-151,-174,30,14,12
-703,-1842,2083,-100,-263,297,8,21,-21
-865,2968,-1508,-121,421,-215,8,-31,19
3111,410,1160,442,62,161,-26,-4,-15
-783,2409,-1292,-107,344,-184,7,-24,11
3426,56,23,492,10,-1,-31,2,0
-3055,796,570,-440,112,73,28,-6,-8
-407,1576,2244,-62,226,323,3,-11,-22
-1560,2842,919,-221,405,133,14,-26,-7
2900,635,1073,411,92,158,-26,-3,-7
-2028,-452,2148,-286,-59,306,22,4,-20
-2567,1085,45,-371,157,1,32,-18,-1
-991,1405,2370,-142,203,340,9,-14,-23
142,-1409,-2144,15,-199,-308,0,8,26
1497,303,-2973,213,42,-427,-13,-6,33
-1158,221,2675,-167,32,380,9,5,-25
-147,-400,3215,-21,-51,459,-1,0,-32
-1828,-2033,567,-263,-290,82,19,26,-4
-1953,1811,-2055,-278,255,-294,15,-18,14
-838,-1721,-2258,-119,-250,-324,10,16,25
598,-1963,-2331,84,-274,-335,-5,21,24
-210,400,-2911,-29,61,-416,4,-9,31
-1336,-1236,2422,-192,-175,348,9,11,-27
2593,1842,156,366,258,23,-26,-22,3
683,-2491,2131,94,-355,301,-5,26,-19
-1754,-1837,-1551,-249,-262,-221,15,23,13
1971,2423,440,278,345,64,-23,-24,-1
-398,2348,1947,-56,333,281,-2,-23,-19
2374,-1106,-1948,339,-158,-282,-24,13,22
-989,-1488,-1769,-148,-214,-252,9,12,12
2259,-943,-1333,318,-135,-185,-21,9,8
2871,-44,150,412,-7,23,-26,2,-2
876,-1583,-1974,131,-232,-281,-12,18,14
-597,-2656,690,-82,-383,91,5,26,-8
3218,-115,-141,455,-18,-18,-36,0,5
1347,-17,-2874,195,-2,-410,-16,-4,28
2607,646,1802,375,90,259,-30,-7,-18
2246,-82,1413,316,-6,200,-21,-5,-11
-1515,2402,-1329,-208,341,-188,16,-22,15
-740,-2443,839,-106,-345,118,9,27,-9
-370,-1496,2055,-57,-212,293,5,14,-19
-1652,-1944,-1349,-236,-281,-184,9,16,13
-2499,2057,-233,-355,294,-32,24,-21,2
307,-2054,1512,38,-293,216,-4,19,-16
-2617,-1535,-1691,-371,-221,-238,26,14,19
1419,2503,374,205,362,55,-18,-25,-3
2882,48,1837,407,3,267,-26,-4,-22
-563,-3347,223,-79,-476,34,7,33,-2
-814,-2302,-208,-116,-326,-29,7,21,2
2886,-461,892,417,-72,127,-30,4,-11
38,-829,2517,9,-117,361,0,6,-29
1954,768,-1801,278,111,-257,-22,-7,22
-1138,-848,2144,-161,-121,307,14,13,-20
-2676,69,-662,-388,11,-94,26,0,6
-1190,-2014,1742,-170,-287,249,11,21,-20
-865,2859,-981,-126,407,-140,8,-31,12
3060,1455,828,437,209,118,-25,-19,-6
1292,-1828,-1200,181,-268,-168,-13,18,9
-2351,-1092,557,-339,-155,81,23,13,-3
1107,-2033,693,155,-290,100,-7,21,-10
-962,323,3456,-140,48,493,11,-4,-30
2434,637,-1784,348,96,-252,-24,-9,18
2157,1618,59,308,226,8,-25,-20,-2
849,-62,-2418,121,-8,-344,-7,-3,23
2762,1436,-1383,394,207,-197,-23,-15,11
-3036,419,878,-432,57,124,24,1,-10
2503,1489,-756,356,217,-109,-25,-12,4
-1397,-2563,-133,-199,-361,-19,12,23,1
-288,1425,-3042,-41,207,-432,1,-13,29
24,2975,447,2,428,63,-2,-37,-4
285,-2013,-2331,34,-287,-329,5,25,26
-634,-2885,-1380,-90,-410,-196,4,31,16
-2550,-1613,1326,-369,-228,189,22,15,-12
-260,-1885,1699,-40,-269,242,7,18,-16
-632,1319,2283,-91,186,323,4,-18,-22
-865,-2642,-279,-126,-373,-39,3,24,0
2223,-1977,880,317,-281,130,-23,20,-8
42,2810,-450,10,401,-65,0,-24,0
-950,2330,2037,-134,332,291,4,-23,-18
1044,286,3174,151,40,451,-8,-1,-30
-932,2492,-342,-135,352,-53,9,-25,-1
3318,808,-839,473,112,-125,-33,-7,8
2190,802,1373,314,108,196,-21,-10,-13
-110,2227,2514,-13,321,357,1,-26,-22
-762,-2542,1571,-107,-363,219,7,27,-15
-843,1461,-2501,-121,208,-360,6,-15,25
1037,-2192,-1862,146,-314,-266,-9,21,16
1428,-2502,783,208,-357,117,-12,24,-1
-1519,802,-2626,-214,115,-375,12,-10,21
-2483,1663,1263,-349,237,180,19,-18,-17
1246,-500,2566,175,-69,366,-15,2,-25
-2286,-1779,-461,-327,-255,-65,22,23,2
350,3135,1064,50,449,152,-3,-31,-6
-506,275,-2858,-70,47,-408,6,-1,29
2283,2049,-751,328,292,-107,-18,-23,12
-1926,-1360,-1240,-279,-194,-175,19,15,14
1343,457,-2363,185,63,-333,-13,-2,23
-1206,2687,-982,-173,379,-140,8,-22,15
2187,30,2741,312,5,391,-21,2,-25
2627,1354,-644,375,193,-92,-23,-13,-2
2234,1551,-629,314,221,-87,-21,-15,6
-2224,181,-1582,-317,28,-226,19,-2,18
-1203,943,2568,-174,137,364,12,-2,-28
1723,2089,584,247,300,80,-17,-19,-9
1087,-867,2921,156,-126,421,-10,7,-29
359,-2816,1809,51,-402,255,0,28,-19
1010,1125,-2626,144,160,-377,-13,-17,27
-2218,1407,-767,-321,206,-110,24,-16,1
-3075,459,556,-436,65,76,28,-5,-5
-711,3207,1693,-97,457,242,10,-35,-20
2313,-442,-2190,330,-64,-315,-19,2,18
-1225,2747,-653,-177,394,-93,8,-30,5
1874,-2001,-949,267,-285,-133,-18,21,8
1135,-2961,-1056,159,-420,-148,-9,25,9
-992,1847,1999,-139,262,285,7,-22,-23
355,2681,-983,50,383,-140,-4,-27,15
-366,-2446,1278,-52,-353,183,4,27,-12
1878,-2548,244,268,-365,33,-18,27,0
2552,811,567,366,110,84,-25,-8,-8
3105,498,303,444,68,45,-31,-5,-2
167,-2030,-2095,20,-290,-300,2,16,26
637,2069,1692,83,294,243,-9,-20,-18
279,-2256,1998,45,-322,285,-6,21,-14
1300,-1475,2240,185,-210,320,-13,10,-26
-909,1932,1771,-128,280,256,4,-20,-20
-2564,-1688,925,-368,-238,129,27,16,-11
-1016,-2945,738,-147,-419,106,9,33,-5
-53,-2665,-2270,-11,-379,-324,-2,28,19
1575,642,2511,223,94,355,-17,-1,-16
1038,2769,151,144,397,21,-12,-27,-3
2607,805,-1130,372,115,-161,-27,-9,11
2070,170,2504,298,21,356,-24,-4,-26
-2063,152,-2561,-295,24,-365,16,-4,31
2655,-493,-835,379,-69,-115,-26,8,7
-2780,900,-676,-397,132,-100,29,-11,6
252,2668,1762,39,379,250,-2,-29,-17
-2790,-731,-1001,-395,-101,-140,26,6,13
-1229,497,-2048,-171,72,-295,12,1,23
2491,1388,1334,356,203,191,-29,-14,-12
2321,-1287,2441,333,-179,351,-24,14,-23
1460,2731,-68,209,390,-5,-15,-28,7
1398,618,2852,202,87,407,-11,-1,-32
47,1927,2446,9,271,348,-1,-25,-19
757,2073,-2212,113,296,-317,-6,-25,21
-1045,2707,-1885,-145,385,-264,5,-27,18
-1495,-818,-1857,-215,-118,-262,14,9,12
-2627,-718,-1764,-378,-101,-252,25,9,18
2024,960,1742,293,135,254,-27,-9,-21
1784,2855,-138,252,406,-15,-16,-32,1
-2160,-710,-1609,-304,-103,-223,17,6,17
-2478,-2089,95,-353,-299,15,28,23,1
2435,527,2073,347,75,296,-27,-4,-20
-1352,2955,791,-193,424,117,13,-31,-6
3003,1189,678,424,169,100,-30,-9,-10
604,-799,2066,89,-115,292,-10,10,-17
-2506,-1768,406,-354,-247,58,30,16,-2
-1310,-352,-1934,-188,-48,-276,13,6,19
1378,-2170,834,196,-312,122,-13,22,-8
-714,2923,-799,-107,414,-115,8,-30,7
906,232,-2566,128,32,-362,-9,2,18
-2288,-1476,1309,-327,-210,183,22,14,-13
1697,1613,308,240,226,45,-16,-18,-4
2453,773,-1994,353,111,-283,-25,-6,24
2094,-2409,33,295,-347,4,-15,25,2
526,-1113,2073,77,-157,294,-5,12,-21
-2442,591,-1823,-349,83,-262,24,-1,17
-335,-2835,592,-43,-406,86,4,28,-4
-2785,-972,229,-394,-135,36,23,11,-1
-1100,-1480,1796,-154,-210,257,10,17,-20
2325,1914,-452,332,272,-60,-23,-21,2
2180,1218,2887,313,177,412,-19,-12,-29
2374,-881,-1454,334,-132,-207,-22,13,16
-1748,2499,-1372,-248,359,-196,17,-23,16
1727,-1109,1790,246,-160,255,-19,13,-19
905,1527,-2078,121,218,-303,-5,-16,19
2420,-59,2292,347,-12,329,-24,0,-16
2287,-1783,1206,328,-257,170,-21,20,-14
-2664,-152,-1382,-374,-23,-198,26,1,13
-1081,1292,-2263,-158,184,-324,5,-11,24
2446,-545,-2289,350,-75,-328,-25,7,22
2235,-1381,-2054,322,-198,-298,-22,16,26
-3257,-154,-718,-466,-23,-101,29,-2,7
1673,1690,516,244,239,70,-19,-22,-6
1385,-2456,418,196,-350,58,-17,25,-4
2985,-884,-799,428,-119,-111,-33,5,7
-1513,2311,-173,-212,328,-23,15,-20,-4
-2074,-1496,-1222,-297,-214,-176,24,18,12
-2057,-370,-2301,-294,-52,-326,21,6,23
-2227,-2336,-145,-320,-339,-18,22,22,-3
2914,1632,652,414,227,94,-28,-16,-6
-1038,-2308,1378,-152,-333,198,13,31,-15
643,-1788,-2511,94,-255,-361,-2,21,23
902,2772,-1464,131,400,-212,-10,-23,17
1063,-1453,2430,156,-209,349,-10,16,-22
-224,3075,442,-29,439,67,-1,-31,1
-1373,-2192,-921,-196,-313,-132,13,24,8
-3353,295,495,-481,42,66,31,-1,-10
-1853,809,2625,-260,110,375,17,-4,-26
78,-1196,2121,9,-171,303,2,6,-18
3114,913,1260,443,123,184,-28,-10,-8
2387,-357,370,341,-48,51,-29,2,-3
-2301,-1677,-546,-328,-241,-75,22,16,3
1126,2571,-1330,157,367,-193,-13,-25,13
1806,345,2195,258,46,317,-20,-3,-18
1375,2815,-293,194,400,-43,-13,-28,0
2393,-1081,1055,342,-154,156,-23,13,-10
-74,1914,-2448,-14,273,-350,2,-17,23
2018,-1928,814,287,-279,114,-23,12,-10
-89,1458,2267,-14,213,322,-1,-16,-22
-2310,1272,-1141,-328,178,-156,23,-12,10
1157,2183,885,162,309,120,-11,-19,-5
-2528,2520,163,-360,364,20,25,-29,4
1873,1210,2281,268,176,327,-22,-10,-25
-654,-2387,-1867,-91,-341,-267,1,22,17
1619,-1540,-1714,226,-222,-247,-20,13,17
-2781,1254,-451,-399,186,-64,26,-13,0
